lead_id,customer_id,campaign_id,lead_date,channel,status
9085,3252,10,2025-01-18,官網,Contacted
5790,229,22,2025-01-18,Google Ads,New
11639,1917,11,2025-01-18,Google Ads,Converted
4726,229,15,2025-01-18,Google Ads,Converted
4391,711,22,2025-01-19,Google Ads,Lost
2874,1680,3,2025-01-19,官網,New
1220,2232,27,2025-01-19,Google Ads,Lost
3867,964,3,2025-01-19,官網,Converted
6848,2280,34,2025-01-19,合作通路,Qualified
2725,711,33,2025-01-19,Google Ads,Qualified
1463,964,5,2025-01-19,Google Ads,Contacted
9595,711,27,2025-01-19,Google Ads,Lost
10134,2617,11,2025-01-20,Google Ads,New
9035,3629,34,2025-01-20,合作通路,Converted
9015,3041,27,2025-01-20,Google Ads,Converted
11147,3931,11,2025-01-20,Google Ads,Qualified
5880,710,11,2025-01-20,Google Ads,Contacted
2283,3178,11,2025-01-20,Google Ads,Qualified
5282,3001,11,2025-01-21,Google Ads,New
4864,549,8,2025-01-21,Referral,New
5585,1233,11,2025-01-21,Google Ads,New
11735,3262,34,2025-01-21,合作通路,Contacted
4651,549,39,2025-01-21,官網,Qualified
7327,2234,40,2025-01-21,Facebook Ads,Converted
6705,230,11,2025-01-21,Google Ads,Converted
4531,340,27,2025-01-22,Google Ads,Contacted
9935,340,14,2025-01-22,Google Ads,Contacted
975,340,15,2025-01-22,Google Ads,Qualified
9116,1774,11,2025-01-22,Google Ads,Contacted
8134,3434,33,2025-01-23,Google Ads,Qualified
5822,3019,34,2025-01-23,合作通路,Contacted
14,3434,22,2025-01-23,Google Ads,Qualified
5175,2437,34,2025-01-23,合作通路,Qualified
5588,2326,11,2025-01-23,Google Ads,Converted
2809,918,11,2025-01-23,Google Ads,Qualified
4736,3434,5,2025-01-23,Google Ads,Contacted
9093,2911,11,2025-01-23,Google Ads,Lost
4064,1647,27,2025-01-23,Google Ads,Qualified
8059,2748,11,2025-01-23,Google Ads,Contacted
6015,1032,34,2025-01-23,合作通路,Contacted
6123,1078,15,2025-01-24,Google Ads,Converted
9535,3169,3,2025-01-24,官網,Qualified
5256,1351,11,2025-01-24,Google Ads,New
3052,2003,11,2025-01-24,Google Ads,Contacted
5079,2147,11,2025-01-24,Google Ads,Converted
7211,1958,11,2025-01-24,Google Ads,Lost
10954,3169,38,2025-01-24,Google Ads,New
2364,2650,11,2025-01-25,Google Ads,Contacted
8840,621,39,2025-01-25,官網,Contacted
1212,1432,34,2025-01-25,合作通路,Converted
8098,621,22,2025-01-25,Google Ads,Contacted
669,1043,22,2025-01-25,Google Ads,Lost
1546,1073,11,2025-01-25,Google Ads,Lost
7442,1215,38,2025-01-25,Google Ads,New
11302,182,22,2025-01-25,Google Ads,Lost
11024,3885,11,2025-01-25,Google Ads,New
159,182,40,2025-01-25,Facebook Ads,Qualified
5380,2374,40,2025-01-25,Facebook Ads,New
7329,3288,22,2025-01-25,Google Ads,Contacted
3560,1540,11,2025-01-25,Google Ads,Contacted
3285,1517,11,2025-01-25,Google Ads,Qualified
5215,3306,33,2025-01-26,Google Ads,Converted
1321,1571,27,2025-01-26,Google Ads,Converted
741,2932,11,2025-01-26,Google Ads,Lost
7647,4,30,2025-01-26,Google Ads,Contacted
4376,187,11,2025-01-26,Google Ads,Converted
4628,995,30,2025-01-26,Google Ads,Lost
4927,3324,11,2025-01-26,Google Ads,Lost
10738,2785,11,2025-01-26,Google Ads,Qualified
11461,1571,40,2025-01-26,Facebook Ads,Contacted
1660,3169,34,2025-01-26,合作通路,New
8289,3226,38,2025-01-26,Google Ads,Contacted
11755,962,33,2025-01-26,Google Ads,New
10106,183,40,2025-01-26,Facebook Ads,New
879,2828,15,2025-01-26,Google Ads,New
3258,3306,22,2025-01-26,Google Ads,Contacted
8894,2910,30,2025-01-26,Google Ads,New
8642,2175,3,2025-01-26,官網,Converted
2156,544,40,2025-01-26,Facebook Ads,Lost
9642,1634,30,2025-01-26,Google Ads,Qualified
7946,3306,26,2025-01-26,電話,Lost
3309,3226,37,2025-01-26,Facebook Ads,Lost
10479,1947,11,2025-01-26,Google Ads,Converted
6745,2193,11,2025-01-27,Google Ads,Qualified
11538,3962,30,2025-01-27,Google Ads,Qualified
4281,1901,17,2025-01-27,Facebook Ads,Lost
8052,1901,17,2025-01-27,Facebook Ads,Qualified
10771,1029,11,2025-01-27,Google Ads,Qualified
6605,2528,30,2025-01-27,Google Ads,Lost
2707,330,5,2025-01-27,Google Ads,Contacted
5222,490,11,2025-01-27,Google Ads,Contacted
7084,715,11,2025-01-27,Google Ads,Qualified
4772,435,33,2025-01-27,Google Ads,Lost
3558,2234,11,2025-01-27,Google Ads,Lost
435,2750,38,2025-01-27,Google Ads,Qualified
8039,435,37,2025-01-27,Facebook Ads,Contacted
4236,435,10,2025-01-27,官網,Converted
6894,86,33,2025-01-28,Google Ads,Contacted
8803,3701,11,2025-01-28,Google Ads,Converted
225,2311,27,2025-01-28,Google Ads,Contacted
5280,3137,37,2025-01-28,Facebook Ads,Lost
5797,3815,5,2025-01-28,Google Ads,Lost
9545,3971,8,2025-01-28,Referral,Converted
6891,2447,11,2025-01-28,Google Ads,Qualified
1397,2806,21,2025-01-28,官網,New
734,3441,30,2025-01-28,Google Ads,Converted
8585,2591,11,2025-01-28,Google Ads,Converted
827,1081,37,2025-01-28,Facebook Ads,Qualified
1695,3971,37,2025-01-28,Facebook Ads,Contacted
8874,3815,15,2025-01-28,Google Ads,Converted
1562,3971,40,2025-01-28,Facebook Ads,Lost
7892,1329,30,2025-01-28,Google Ads,Contacted
697,1081,14,2025-01-28,Google Ads,Converted
666,3815,17,2025-01-28,Facebook Ads,Lost
9053,1081,39,2025-01-28,官網,Qualified
3165,2337,13,2025-01-29,電話,Qualified
10114,51,30,2025-01-29,Google Ads,Contacted
858,1964,11,2025-01-29,Google Ads,New
7844,1070,11,2025-01-29,Google Ads,Contacted
7910,89,30,2025-01-29,Google Ads,Converted
3788,1705,11,2025-01-29,Google Ads,New
10568,3610,21,2025-01-29,官網,New
3736,3737,11,2025-01-29,Google Ads,Contacted
3661,3899,30,2025-01-29,Google Ads,Converted
3658,773,30,2025-01-29,Google Ads,Lost
11236,2876,30,2025-01-30,Google Ads,Contacted
9641,1015,11,2025-01-30,Google Ads,New
10540,1366,11,2025-01-30,Google Ads,Lost
6842,3139,17,2025-01-30,Facebook Ads,Converted
2846,160,37,2025-01-30,Facebook Ads,Qualified
10587,160,38,2025-01-30,Google Ads,Qualified
2595,3139,26,2025-01-30,電話,Converted
3850,160,38,2025-01-30,Google Ads,Lost
6890,2623,30,2025-01-30,Google Ads,New
11568,1905,30,2025-01-30,Google Ads,Lost
2230,2625,14,2025-01-31,Google Ads,Contacted
11598,222,5,2025-01-31,Google Ads,Contacted
1390,1166,34,2025-01-31,合作通路,Contacted
6591,3984,34,2025-01-31,合作通路,Contacted
1748,2625,27,2025-01-31,Google Ads,Lost
3734,835,30,2025-01-31,Google Ads,Qualified
3662,3532,30,2025-01-31,Google Ads,Qualified
880,1253,40,2025-01-31,Facebook Ads,Converted
4156,1519,15,2025-02-01,Google Ads,Lost
10324,2174,15,2025-02-01,Google Ads,Qualified
1132,275,30,2025-02-01,Google Ads,Lost
4030,2174,37,2025-02-01,Facebook Ads,Lost
416,2591,34,2025-02-01,合作通路,Converted
7998,3637,11,2025-02-01,Google Ads,New
4375,2314,30,2025-02-01,Google Ads,Lost
1692,2013,30,2025-02-01,Google Ads,Converted
3536,2174,5,2025-02-01,Google Ads,New
3587,3615,34,2025-02-01,合作通路,Qualified
2330,1519,39,2025-02-01,官網,Converted
11028,2092,11,2025-02-01,Google Ads,Lost
9716,672,30,2025-02-01,Google Ads,Qualified
5159,2751,11,2025-02-02,Google Ads,Qualified
7232,3515,21,2025-02-02,官網,Qualified
7126,1234,11,2025-02-02,Google Ads,Contacted
7421,3515,22,2025-02-02,Google Ads,New
3347,943,27,2025-02-02,Google Ads,Converted
10148,2874,30,2025-02-02,Google Ads,Contacted
970,1592,11,2025-02-02,Google Ads,Converted
3183,968,14,2025-02-02,Google Ads,Qualified
3185,2778,30,2025-02-02,Google Ads,Contacted
8414,2836,34,2025-02-02,合作通路,Qualified
10276,447,11,2025-02-02,Google Ads,New
7334,2891,30,2025-02-02,Google Ads,Qualified
1205,1437,11,2025-02-02,Google Ads,Lost
7727,943,38,2025-02-02,Google Ads,New
3815,968,27,2025-02-02,Google Ads,Contacted
581,490,11,2025-02-03,Google Ads,Converted
2311,3226,30,2025-02-03,Google Ads,Converted
8834,3265,30,2025-02-03,Google Ads,Converted
1459,1960,40,2025-02-03,Facebook Ads,Converted
2689,2322,30,2025-02-03,Google Ads,Converted
10918,2009,30,2025-02-03,Google Ads,Converted
11734,2264,11,2025-02-03,Google Ads,New
4837,771,33,2025-02-03,Google Ads,Qualified
9415,2353,11,2025-02-03,Google Ads,Contacted
9683,1937,10,2025-02-04,官網,Contacted
1303,1067,39,2025-02-04,官網,Qualified
1168,112,30,2025-02-04,Google Ads,New
11501,3223,14,2025-02-04,Google Ads,Contacted
7784,1937,15,2025-02-04,Google Ads,Converted
549,969,30,2025-02-04,Google Ads,Lost
11402,57,34,2025-02-04,合作通路,Converted
9420,2732,30,2025-02-04,Google Ads,Contacted
11681,1575,17,2025-02-05,Facebook Ads,Converted
6731,1705,11,2025-02-05,Google Ads,New
5076,1432,30,2025-02-05,Google Ads,Lost
10234,1067,11,2025-02-05,Google Ads,Contacted
6936,397,11,2025-02-05,Google Ads,Lost
4882,2532,11,2025-02-05,Google Ads,Lost
8365,1925,30,2025-02-05,Google Ads,Lost
7201,1575,37,2025-02-05,Facebook Ads,Qualified
10291,1297,30,2025-02-05,Google Ads,Contacted
3835,3541,11,2025-02-05,Google Ads,New
8036,475,38,2025-02-05,Google Ads,New
5297,3037,11,2025-02-05,Google Ads,Converted
10373,3776,30,2025-02-05,Google Ads,Contacted
3843,33,11,2025-02-06,Google Ads,New
5601,2206,27,2025-02-06,Google Ads,Contacted
8363,2426,40,2025-02-06,Facebook Ads,Contacted
8746,3462,30,2025-02-06,Google Ads,Qualified
154,754,30,2025-02-06,Google Ads,Contacted
10052,1824,11,2025-02-06,Google Ads,Contacted
1830,426,14,2025-02-06,Google Ads,Contacted
6077,876,10,2025-02-06,官網,New
1254,426,5,2025-02-06,Google Ads,Converted
867,2426,17,2025-02-06,Facebook Ads,New
4663,1200,11,2025-02-07,Google Ads,Converted
7055,3129,30,2025-02-07,Google Ads,Converted
28,2096,30,2025-02-07,Google Ads,Lost
8605,1558,34,2025-02-07,合作通路,Qualified
5002,633,11,2025-02-07,Google Ads,Converted
8763,1931,30,2025-02-07,Google Ads,Contacted
700,3783,11,2025-02-07,Google Ads,Converted
11628,57,11,2025-02-07,Google Ads,Lost
6503,2751,11,2025-02-07,Google Ads,Contacted
6334,1806,30,2025-02-07,Google Ads,Converted
1275,2361,11,2025-02-07,Google Ads,Qualified
11089,1173,34,2025-02-07,合作通路,Converted
8330,3795,11,2025-02-07,Google Ads,Contacted
9414,1641,5,2025-02-08,Google Ads,Lost
693,139,30,2025-02-08,Google Ads,Converted
11069,3765,30,2025-02-08,Google Ads,Qualified
7406,3043,40,2025-02-08,Facebook Ads,Converted
3640,3043,22,2025-02-08,Google Ads,Contacted
4582,1491,14,2025-02-08,Google Ads,Qualified
9608,3666,30,2025-02-08,Google Ads,New
5862,356,30,2025-02-08,Google Ads,New
6884,995,11,2025-02-08,Google Ads,New
11437,2360,30,2025-02-08,Google Ads,Contacted
3988,358,34,2025-02-08,合作通路,Converted
125,3043,40,2025-02-08,Facebook Ads,Contacted
4814,2375,30,2025-02-09,Google Ads,Converted
3457,3832,30,2025-02-09,Google Ads,Contacted
713,404,11,2025-02-09,Google Ads,Qualified
793,2363,30,2025-02-09,Google Ads,Qualified
9133,594,30,2025-02-09,Google Ads,Converted
7243,1688,5,2025-02-09,Google Ads,Converted
10681,751,11,2025-02-09,Google Ads,Contacted
6619,2224,30,2025-02-09,Google Ads,Converted
6051,1366,30,2025-02-09,Google Ads,New
5687,2845,30,2025-02-09,Google Ads,New
4965,815,11,2025-02-09,Google Ads,Converted
10422,1030,34,2025-02-09,合作通路,Qualified
2410,3081,34,2025-02-10,合作通路,Lost
9937,2496,11,2025-02-10,Google Ads,Lost
835,315,30,2025-02-10,Google Ads,Qualified
9491,1383,30,2025-02-10,Google Ads,Contacted
920,3404,26,2025-02-10,電話,Converted
96,771,30,2025-02-10,Google Ads,Converted
10377,3404,17,2025-02-10,Facebook Ads,Contacted
11908,3613,11,2025-02-10,Google Ads,Converted
8189,3554,30,2025-02-10,Google Ads,Lost
591,3404,26,2025-02-10,電話,Qualified
2574,1267,11,2025-02-10,Google Ads,Lost
10908,3215,3,2025-02-11,官網,Qualified
1714,3106,11,2025-02-11,Google Ads,Contacted
5691,3215,40,2025-02-11,Facebook Ads,Qualified
9757,156,27,2025-02-11,Google Ads,Lost
4844,3215,39,2025-02-11,官網,New
1761,2168,34,2025-02-11,合作通路,Converted
4569,695,26,2025-02-11,電話,Converted
4402,2275,30,2025-02-11,Google Ads,Lost
8493,447,11,2025-02-11,Google Ads,Qualified
7432,1942,11,2025-02-11,Google Ads,Lost
7534,1400,30,2025-02-11,Google Ads,Converted
3145,3215,27,2025-02-11,Google Ads,Qualified
9776,1591,11,2025-02-11,Google Ads,Converted
8401,3716,30,2025-02-12,Google Ads,New
6552,326,30,2025-02-12,Google Ads,Converted
7919,2999,5,2025-02-12,Google Ads,Converted
7347,3635,34,2025-02-12,合作通路,Qualified
4656,2999,17,2025-02-12,Facebook Ads,Converted
6329,1798,11,2025-02-13,Google Ads,Contacted
2583,1017,30,2025-02-13,Google Ads,Qualified
11716,3032,33,2025-02-13,Google Ads,Lost
1946,3736,30,2025-02-13,Google Ads,Contacted
8441,3032,27,2025-02-13,Google Ads,Converted
722,3032,22,2025-02-13,Google Ads,Contacted
5795,2900,30,2025-02-13,Google Ads,New
6910,3335,11,2025-02-13,Google Ads,Qualified
7616,1589,34,2025-02-14,合作通路,Contacted
723,2913,13,2025-02-14,電話,New
11216,2913,27,2025-02-14,Google Ads,Qualified
10195,1690,40,2025-02-14,Facebook Ads,Contacted
9204,2442,11,2025-02-14,Google Ads,Converted
10434,2659,11,2025-02-14,Google Ads,New
2757,3110,11,2025-02-14,Google Ads,Converted
1162,1690,5,2025-02-14,Google Ads,New
7610,792,22,2025-02-15,Google Ads,New
11594,792,14,2025-02-15,Google Ads,Qualified
9469,2383,30,2025-02-15,Google Ads,Qualified
9988,792,14,2025-02-15,Google Ads,Qualified
3040,3164,30,2025-02-15,Google Ads,Qualified
2517,792,15,2025-02-15,Google Ads,Lost
1138,2185,30,2025-02-15,Google Ads,Contacted
8599,2660,30,2025-02-15,Google Ads,Lost
2888,792,3,2025-02-15,官網,New
4982,792,27,2025-02-15,Google Ads,New
9006,2599,8,2025-02-15,Referral,New
9569,3055,30,2025-02-15,Google Ads,Contacted
11815,792,40,2025-02-15,Facebook Ads,New
3187,792,37,2025-02-15,Facebook Ads,Converted
458,2148,11,2025-02-16,Google Ads,New
5386,377,30,2025-02-16,Google Ads,Contacted
7026,3929,30,2025-02-16,Google Ads,Converted
5315,1274,30,2025-02-16,Google Ads,Qualified
7590,871,38,2025-02-16,Google Ads,Lost
9358,1567,17,2025-02-16,Facebook Ads,Qualified
986,1136,30,2025-02-16,Google Ads,Qualified
8787,2474,30,2025-02-16,Google Ads,Qualified
10661,2201,11,2025-02-16,Google Ads,Converted
1378,3070,30,2025-02-16,Google Ads,Lost
2831,2919,11,2025-02-16,Google Ads,New
9144,1634,30,2025-02-17,Google Ads,New
5501,2076,30,2025-02-17,Google Ads,Converted
9248,1788,34,2025-02-17,合作通路,Contacted
8629,781,14,2025-02-17,Google Ads,Qualified
3644,3035,11,2025-02-17,Google Ads,New
7425,2353,11,2025-02-17,Google Ads,New
2856,3732,30,2025-02-17,Google Ads,Converted
10374,2405,11,2025-02-17,Google Ads,Lost
11953,3820,39,2025-02-17,官網,Converted
2954,2166,11,2025-02-17,Google Ads,Contacted
3021,720,14,2025-02-17,Google Ads,Qualified
4199,720,21,2025-02-17,官網,New
4773,781,40,2025-02-17,Facebook Ads,Contacted
8656,2813,34,2025-02-17,合作通路,New
563,3820,5,2025-02-17,Google Ads,Converted
7565,3334,30,2025-02-17,Google Ads,Lost
11635,3970,10,2025-02-18,官網,Qualified
7476,1797,30,2025-02-18,Google Ads,Lost
10449,1398,11,2025-02-18,Google Ads,Lost
8896,679,26,2025-02-18,電話,Qualified
6434,1679,30,2025-02-18,Google Ads,Contacted
7796,2055,15,2025-02-18,Google Ads,Lost
6558,1098,39,2025-02-18,官網,Qualified
417,2055,14,2025-02-18,Google Ads,Contacted
9717,3970,40,2025-02-18,Facebook Ads,Converted
2033,265,11,2025-02-18,Google Ads,Qualified
98,1098,21,2025-02-18,官網,Converted
2062,1084,30,2025-02-18,Google Ads,Qualified
3548,3760,11,2025-02-18,Google Ads,Converted
9635,3970,14,2025-02-18,Google Ads,Lost
3564,3090,3,2025-02-18,官網,Lost
609,1888,30,2025-02-18,Google Ads,Contacted
11466,2055,15,2025-02-18,Google Ads,Converted
3247,816,30,2025-02-19,Google Ads,Lost
6358,3291,11,2025-02-19,Google Ads,Contacted
5349,2926,34,2025-02-19,合作通路,Qualified
4152,1648,15,2025-02-19,Google Ads,Converted
9795,1796,30,2025-02-19,Google Ads,Contacted
3306,1648,37,2025-02-19,Facebook Ads,Contacted
5861,2404,11,2025-02-19,Google Ads,Converted
7236,1249,11,2025-02-19,Google Ads,Converted
10040,3066,38,2025-02-19,Google Ads,Contacted
9679,306,30,2025-02-19,Google Ads,Converted
4180,862,14,2025-02-20,Google Ads,Converted
1914,930,37,2025-02-20,Facebook Ads,Qualified
1662,1543,30,2025-02-20,Google Ads,New
2730,3565,11,2025-02-20,Google Ads,Qualified
2598,99,30,2025-02-20,Google Ads,New
5307,3170,11,2025-02-20,Google Ads,New
8277,1521,30,2025-02-20,Google Ads,New
3410,930,39,2025-02-20,官網,Qualified
2764,2798,34,2025-02-20,合作通路,Contacted
551,3448,30,2025-02-20,Google Ads,Lost
2546,1318,11,2025-02-20,Google Ads,Lost
8099,930,21,2025-02-20,官網,Qualified
10438,3825,30,2025-02-20,Google Ads,Contacted
3354,3956,30,2025-02-20,Google Ads,Qualified
10399,610,30,2025-02-20,Google Ads,Converted
1077,2807,33,2025-02-21,Google Ads,Converted
11077,896,3,2025-02-21,官網,Qualified
3124,916,11,2025-02-21,Google Ads,Qualified
4698,2306,30,2025-02-21,Google Ads,Contacted
4193,1818,30,2025-02-21,Google Ads,Converted
3746,2807,22,2025-02-21,Google Ads,Lost
1746,2292,11,2025-02-21,Google Ads,New
9438,2896,40,2025-02-21,Facebook Ads,New
3595,3521,30,2025-02-21,Google Ads,Contacted
4959,896,22,2025-02-21,Google Ads,Lost
6643,3395,30,2025-02-21,Google Ads,Contacted
7780,3590,30,2025-02-21,Google Ads,Converted
11929,315,11,2025-02-21,Google Ads,Lost
4830,1443,30,2025-02-21,Google Ads,Qualified
3231,28,30,2025-02-22,Google Ads,Converted
4694,3793,30,2025-02-22,Google Ads,Lost
1000,3498,34,2025-02-22,合作通路,New
849,3605,30,2025-02-22,Google Ads,Lost
7157,1592,30,2025-02-22,Google Ads,Qualified
1643,1491,30,2025-02-22,Google Ads,New
5300,3928,15,2025-02-22,Google Ads,New
1727,2874,30,2025-02-22,Google Ads,Lost
8963,2491,34,2025-02-22,合作通路,Converted
11420,3020,32,2025-02-22,Google Ads,Qualified
2887,3786,30,2025-02-22,Google Ads,Qualified
10161,1997,32,2025-02-22,Google Ads,Lost
11561,3928,3,2025-02-22,官網,Lost
915,282,32,2025-02-22,Google Ads,Converted
8645,3057,32,2025-02-22,Google Ads,Contacted
4035,2695,17,2025-02-22,Facebook Ads,Qualified
3182,2695,14,2025-02-22,Google Ads,Lost
9965,3729,30,2025-02-22,Google Ads,New
10885,393,30,2025-02-22,Google Ads,Qualified
2651,3743,22,2025-02-23,Google Ads,Lost
8519,426,11,2025-02-23,Google Ads,Converted
6253,3743,8,2025-02-23,Referral,Converted
2652,783,37,2025-02-23,Facebook Ads,Lost
6587,1886,11,2025-02-23,Google Ads,Qualified
6545,2550,30,2025-02-23,Google Ads,Converted
6572,2830,15,2025-02-23,Google Ads,New
6623,1489,11,2025-02-23,Google Ads,New
5355,1301,32,2025-02-23,Google Ads,Contacted
785,2830,22,2025-02-23,Google Ads,Lost
2475,1363,32,2025-02-23,Google Ads,Lost
5780,783,40,2025-02-23,Facebook Ads,New
587,1243,38,2025-02-23,Google Ads,Lost
6170,3743,26,2025-02-23,電話,Qualified
6107,871,30,2025-02-23,Google Ads,Lost
2259,1243,10,2025-02-23,官網,Converted
4993,1162,8,2025-02-23,Referral,Contacted
705,1162,13,2025-02-23,電話,Converted
10939,2150,15,2025-02-23,Google Ads,New
1451,1917,30,2025-02-23,Google Ads,Contacted
6895,3654,30,2025-02-23,Google Ads,New
4519,3743,22,2025-02-23,Google Ads,New
10616,1243,30,2025-02-24,Google Ads,New
10347,3991,11,2025-02-24,Google Ads,Contacted
8664,3186,30,2025-02-24,Google Ads,Qualified
4497,3122,11,2025-02-24,Google Ads,Lost
4080,1642,40,2025-02-24,Facebook Ads,New
1372,1642,22,2025-02-24,Google Ads,Contacted
9828,3719,32,2025-02-24,Google Ads,Converted
4174,3662,32,2025-02-24,Google Ads,Lost
2060,364,32,2025-02-24,Google Ads,Lost
908,1464,8,2025-02-24,Referral,Qualified
11409,3538,30,2025-02-24,Google Ads,Contacted
5360,3195,30,2025-02-24,Google Ads,New
7294,3278,30,2025-02-24,Google Ads,New
11442,1262,32,2025-02-24,Google Ads,New
7563,1642,5,2025-02-24,Google Ads,Lost
6056,1017,30,2025-02-24,Google Ads,Contacted
8469,699,14,2025-02-24,Google Ads,Lost
4761,754,11,2025-02-24,Google Ads,Contacted
3692,3434,32,2025-02-24,Google Ads,Qualified
11816,1968,30,2025-02-25,Google Ads,Lost
5081,852,38,2025-02-25,Google Ads,Contacted
6020,852,38,2025-02-25,Google Ads,Converted
1988,86,30,2025-02-25,Google Ads,Converted
2246,753,30,2025-02-25,Google Ads,Converted
2487,3529,11,2025-02-25,Google Ads,New
5266,2311,30,2025-02-25,Google Ads,Qualified
6176,2605,32,2025-02-25,Google Ads,Converted
5900,610,32,2025-02-25,Google Ads,Converted
6303,541,11,2025-02-25,Google Ads,New
10461,3085,30,2025-02-25,Google Ads,Converted
6499,3724,40,2025-02-25,Facebook Ads,New
10611,1834,32,2025-02-25,Google Ads,Contacted
282,3724,8,2025-02-25,Referral,Qualified
11118,3034,32,2025-02-25,Google Ads,Converted
6385,3430,11,2025-02-25,Google Ads,Qualified
10963,872,11,2025-02-25,Google Ads,Qualified
11882,451,40,2025-02-26,Facebook Ads,Lost
596,816,11,2025-02-26,Google Ads,Qualified
3894,391,21,2025-02-26,官網,New
6679,2602,32,2025-02-26,Google Ads,New
4737,174,30,2025-02-26,Google Ads,New
5449,1913,32,2025-02-26,Google Ads,Converted
6496,391,5,2025-02-26,Google Ads,Contacted
11434,1188,11,2025-02-26,Google Ads,Contacted
7988,2081,34,2025-02-26,合作通路,Converted
10630,1745,32,2025-02-26,Google Ads,New
11166,1140,32,2025-02-26,Google Ads,Converted
410,1410,38,2025-02-26,Google Ads,Contacted
8717,3614,32,2025-02-26,Google Ads,Converted
11001,3549,32,2025-02-26,Google Ads,New
11436,1600,30,2025-02-26,Google Ads,Contacted
3035,451,14,2025-02-26,Google Ads,Qualified
4381,391,13,2025-02-26,電話,New
10863,465,5,2025-02-26,Google Ads,Qualified
